entrezgene,Gene symbol,description,num_trial,num_over,p-val,q_val,expression
9775,EIF4A3,eukaryotic translation initiation factor 4A3 [Source:HGNC Symbol;Acc:HGNC:18683],21,8,7.52E-05,0.000674543,Underexpressed
440145,MZT1,mitotic spindle organizing protein 1 [Source:HGNC Symbol;Acc:HGNC:33830],16,7,7.57E-05,0.000676815,Underexpressed
8727,CTNNAL1,catenin alpha like 1 [Source:HGNC Symbol;Acc:HGNC:2512],21,8,7.52E-05,0.000677118,Underexpressed
6929,TCF3,transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:11633],21,8,7.52E-05,0.000679712,Underexpressed
6434,TRA2B,transformer 2 beta homolog [Source:HGNC Symbol;Acc:HGNC:10781],21,8,7.52E-05,0.000682326,Underexpressed
5425,POLD2,"DNA polymerase delta 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9176]",21,8,7.52E-05,0.000684961,Underexpressed
4361,MRE11,"MRE11 homolog, double strand break repair nuclease [Source:HGNC Symbol;Acc:HGNC:7230]",21,8,7.52E-05,0.000687615,Underexpressed
4144,MAT2A,methionine adenosyltransferase 2A [Source:HGNC Symbol;Acc:HGNC:6904],21,8,7.52E-05,0.000690291,Underexpressed
3608,ILF2,interleukin enhancer binding factor 2 [Source:HGNC Symbol;Acc:HGNC:6037],21,8,7.52E-05,0.000692987,Underexpressed
3251,HPRT1,hypoxanthine phosphoribosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:5157],21,8,7.52E-05,0.000695705,Underexpressed
11335,CBX3,chromobox 3 [Source:HGNC Symbol;Acc:HGNC:1553],21,8,7.52E-05,0.000698444,Underexpressed
11051,NUDT21,nudix hydrolase 21 [Source:HGNC Symbol;Acc:HGNC:13870],21,8,7.52E-05,0.000701205,Underexpressed
10915,TCERG1,transcription elongation regulator 1 [Source:HGNC Symbol;Acc:HGNC:15630],21,8,7.52E-05,0.000703987,Underexpressed
10592,SMC2,structural maintenance of chromosomes 2 [Source:HGNC Symbol;Acc:HGNC:14011],21,8,7.52E-05,0.000706792,Underexpressed
84798,C19orf48,chromosome 19 open reading frame 48 [Source:HGNC Symbol;Acc:HGNC:29667],12,6,0.000101781,0.000939746,Underexpressed
10969,EBNA1BP2,EBNA1 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15531],12,6,0.000101781,0.000943227,Underexpressed
9088,PKMYT1,"protein kinase, membrane associated tyrosine/threonine 1 [Source:HGNC Symbol;Acc:HGNC:29650]",17,7,0.000120396,0.00106971,Underexpressed
9079,LDB2,LIM domain binding 2 [Source:HGNC Symbol;Acc:HGNC:6533],17,7,0.000120396,0.001073398,Underexpressed
84950,PRPF38A,pre-mRNA processing factor 38A [Source:HGNC Symbol;Acc:HGNC:25930],17,7,0.000120396,0.001077113,Underexpressed
84034,EMILIN2,elastin microfibril interfacer 2 [Source:HGNC Symbol;Acc:HGNC:19881],17,7,0.000120396,0.001080853,Underexpressed
81620,CDT1,chromatin licensing and DNA replication factor 1 [Source:HGNC Symbol;Acc:HGNC:24576],17,7,0.000120396,0.001084619,Underexpressed
7443,VRK1,vaccinia related kinase 1 [Source:HGNC Symbol;Acc:HGNC:12718],17,7,0.000120396,0.001088411,Underexpressed
6664,SOX11,SRY-box 11 [Source:HGNC Symbol;Acc:HGNC:11191],17,7,0.000120396,0.00109223,Underexpressed
6635,SNRPE,small nuclear ribonucleoprotein polypeptide E [Source:HGNC Symbol;Acc:HGNC:11161],17,7,0.000120396,0.001096076,Underexpressed
641,BLM,Bloom syndrome RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:1058],17,7,0.000120396,0.001099949,Underexpressed
580,BARD1,BRCA1 associated RING domain 1 [Source:HGNC Symbol;Acc:HGNC:952],17,7,0.000120396,0.001103849,Underexpressed
57819,LSM2,"LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:13940]",17,7,0.000120396,0.001107778,Underexpressed
5757,PTMA,prothymosin alpha [Source:HGNC Symbol;Acc:HGNC:9623],17,7,0.000120396,0.001111734,Underexpressed
5634,PRPS2,phosphoribosyl pyrophosphate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:9465],17,7,0.000120396,0.001115719,Underexpressed
55789,DEPDC1B,DEP domain containing 1B [Source:HGNC Symbol;Acc:HGNC:24902],17,7,0.000120396,0.001119732,Underexpressed
54962,TIPIN,TIMELESS interacting protein [Source:HGNC Symbol;Acc:HGNC:30750],17,7,0.000120396,0.001123774,Underexpressed
5393,EXOSC9,exosome component 9 [Source:HGNC Symbol;Acc:HGNC:9137],17,7,0.000120396,0.001127846,Underexpressed
4171,MCM2,minichromosome maintenance complex component 2 [Source:HGNC Symbol;Acc:HGNC:6944],17,7,0.000120396,0.001131947,Underexpressed
3151,HMGN2,high mobility group nucleosomal binding domain 2 [Source:HGNC Symbol;Acc:HGNC:4986],17,7,0.000120396,0.001136079,Underexpressed
151246,SGO2,shugoshin 2 [Source:HGNC Symbol;Acc:HGNC:30812],17,7,0.000120396,0.00114024,Underexpressed
150468,CKAP2L,cytoskeleton associated protein 2 like [Source:HGNC Symbol;Acc:HGNC:26877],17,7,0.000120396,0.001144432,Underexpressed
995,CDC25C,cell division cycle 25C [Source:HGNC Symbol;Acc:HGNC:1727],18,7,0.00018442,0.001614287,Underexpressed
9837,GINS1,GINS complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:28980],18,7,0.00018442,0.001619332,Underexpressed
9700,ESPL1,"extra spindle pole bodies like 1, separase [Source:HGNC Symbol;Acc:HGNC:16856]",18,7,0.00018442,0.001624408,Underexpressed
9317,PTER,phosphotriesterase related [Source:HGNC Symbol;Acc:HGNC:9590],18,7,0.00018442,0.001629516,Underexpressed
8884,SLC5A6,solute carrier family 5 member 6 [Source:HGNC Symbol;Acc:HGNC:11041],18,7,0.00018442,0.001634657,Underexpressed
84955,NUDCD1,NudC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24306],18,7,0.00018442,0.00163983,Underexpressed
84293,FAM213A,family with sequence similarity 213 member A [Source:HGNC Symbol;Acc:HGNC:28651],18,7,0.00018442,0.001645035,Underexpressed
7019,TFAM,"transcription factor A, mitochondrial [Source:HGNC Symbol;Acc:HGNC:11741]",18,7,0.00018442,0.001650274,Underexpressed
6877,TAF5,TATA-box binding protein associated factor 5 [Source:HGNC Symbol;Acc:HGNC:11539],18,7,0.00018442,0.001655547,Underexpressed
5885,RAD21,RAD21 cohesin complex component [Source:HGNC Symbol;Acc:HGNC:9811],18,7,0.00018442,0.001660853,Underexpressed
55839,CENPN,centromere protein N [Source:HGNC Symbol;Acc:HGNC:30873],18,7,0.00018442,0.001666193,Underexpressed
55835,CENPJ,centromere protein J [Source:HGNC Symbol;Acc:HGNC:17272],18,7,0.00018442,0.001671568,Underexpressed
55320,MIS18BP1,MIS18 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:20190],18,7,0.00018442,0.001676978,Underexpressed
4522,MTHFD1,"methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:7432]",18,7,0.00018442,0.001682423,Underexpressed
6294,SAFB,scaffold attachment factor B [Source:HGNC Symbol;Acc:HGNC:10520],13,6,0.000177152,0.001685586,Underexpressed
4521,NUDT1,nudix hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:8048],18,7,0.00018442,0.001687903,Underexpressed
11113,CIT,citron rho-interacting serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1985],13,6,0.000177152,0.001691359,Underexpressed
4255,MGMT,O-6-methylguanine-DNA methyltransferase [Source:HGNC Symbol;Acc:HGNC:7059],18,7,0.00018442,0.001693419,Underexpressed
401466,C8orf59,chromosome 8 open reading frame 59 [Source:HGNC Symbol;Acc:HGNC:32235],18,7,0.00018442,0.001698971,Underexpressed
374393,FAM111B,family with sequence similarity 111 member B [Source:HGNC Symbol;Acc:HGNC:24200],18,7,0.00018442,0.00170456,Underexpressed
348235,SKA2,spindle and kinetochore associated complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:28006],18,7,0.00018442,0.001710185,Underexpressed
348093,RBPMS2,"RNA binding protein, mRNA processing factor 2 [Source:HGNC Symbol;Acc:HGNC:19098]",18,7,0.00018442,0.001715848,Underexpressed
23658,LSM5,"LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17162]",18,7,0.00018442,0.001721549,Underexpressed
220042,DDIAS,DNA damage induced apoptosis suppressor [Source:HGNC Symbol;Acc:HGNC:26351],18,7,0.00018442,0.001727287,Underexpressed
2118,ETV4,ETS variant 4 [Source:HGNC Symbol;Acc:HGNC:3493],18,7,0.00018442,0.001733064,Underexpressed
203068,TUBB,tubulin beta class I [Source:HGNC Symbol;Acc:HGNC:20778],18,7,0.00018442,0.00173888,Underexpressed
1809,DPYSL3,dihydropyrimidinase like 3 [Source:HGNC Symbol;Acc:HGNC:3015],18,7,0.00018442,0.001744734,Underexpressed
115106,HAUS1,HAUS augmin like complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:25174],18,7,0.00018442,0.001750629,Underexpressed
11157,LSM6,"LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17017]",18,7,0.00018442,0.001756563,Underexpressed
11004,KIF2C,kinesin family member 2C [Source:HGNC Symbol;Acc:HGNC:6393],18,7,0.00018442,0.001762538,Underexpressed
8570,KHSRP,KH-type splicing regulatory protein [Source:HGNC Symbol;Acc:HGNC:6316],19,7,0.000273358,0.002329743,Underexpressed
81035,COLEC12,collectin subfamily member 12 [Source:HGNC Symbol;Acc:HGNC:16016],19,7,0.000273358,0.002336306,Underexpressed
8089,YEATS4,YEATS domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24859],19,7,0.000273358,0.002342905,Underexpressed
80321,CEP70,centrosomal protein 70 [Source:HGNC Symbol;Acc:HGNC:29972],19,7,0.000273358,0.002349542,Underexpressed
80179,MYO19,myosin XIX [Source:HGNC Symbol;Acc:HGNC:26234],19,7,0.000273358,0.002356217,Underexpressed
79776,ZFHX4,zinc finger homeobox 4 [Source:HGNC Symbol;Acc:HGNC:30939],19,7,0.000273358,0.00236293,Underexpressed
79723,SUV39H2,suppressor of variegation 3-9 homolog 2 [Source:HGNC Symbol;Acc:HGNC:17287],19,7,0.000273358,0.002369681,Underexpressed
65108,MARCKSL1,MARCKS like 1 [Source:HGNC Symbol;Acc:HGNC:7142],19,7,0.000273358,0.002376471,Underexpressed
6491,STIL,"STIL, centriolar assembly protein [Source:HGNC Symbol;Acc:HGNC:10879]",19,7,0.000273358,0.0023833,Underexpressed
5982,RFC2,replication factor C subunit 2 [Source:HGNC Symbol;Acc:HGNC:9970],19,7,0.000273358,0.002390168,Underexpressed
55183,RIF1,replication timing regulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:23207],19,7,0.000273358,0.002397076,Underexpressed
55166,CENPQ,centromere protein Q [Source:HGNC Symbol;Acc:HGNC:21347],19,7,0.000273358,0.002404025,Underexpressed
54742,LY6K,lymphocyte antigen 6 family member K [Source:HGNC Symbol;Acc:HGNC:24225],19,7,0.000273358,0.002411013,Underexpressed
5426,POLE,"DNA polymerase epsilon, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9177]",19,7,0.000273358,0.002418042,Underexpressed
54069,MIS18A,MIS18 kinetochore protein A [Source:HGNC Symbol;Acc:HGNC:1286],19,7,0.000273358,0.002425112,Underexpressed
5396,PRRX1,paired related homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9142],19,7,0.000273358,0.002432224,Underexpressed
51642,MRPL48,mitochondrial ribosomal protein L48 [Source:HGNC Symbol;Acc:HGNC:16653],19,7,0.000273358,0.002439378,Underexpressed
9824,ARHGAP11A,Rho GTPase activating protein 11A [Source:HGNC Symbol;Acc:HGNC:15783],14,6,0.00029058,0.002444418,Underexpressed
51512,GTSE1,G2 and S-phase expressed 1 [Source:HGNC Symbol;Acc:HGNC:13698],19,7,0.000273358,0.002446574,Underexpressed
91461,PKDCC,"protein kinase domain containing, cytoplasmic [Source:HGNC Symbol;Acc:HGNC:25123]",14,6,0.00029058,0.002451134,Underexpressed
51334,PRR16,proline rich 16 [Source:HGNC Symbol;Acc:HGNC:29654],19,7,0.000273358,0.002453812,Underexpressed
84296,GINS4,GINS complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:28226],14,6,0.00029058,0.002457886,Underexpressed
5036,PA2G4,proliferation-associated 2G4 [Source:HGNC Symbol;Acc:HGNC:8550],19,7,0.000273358,0.002461093,Underexpressed
79447,PAGR1,PAXIP1 associated glutamate rich protein 1 [Source:HGNC Symbol;Acc:HGNC:28707],14,6,0.00029058,0.002464676,Underexpressed
3638,INSIG1,insulin induced gene 1 [Source:HGNC Symbol;Acc:HGNC:6083],19,7,0.000273358,0.002468418,Underexpressed
29893,PSMC3IP,PSMC3 interacting protein [Source:HGNC Symbol;Acc:HGNC:17928],14,6,0.00029058,0.002471503,Underexpressed
3589,IL11,interleukin 11 [Source:HGNC Symbol;Acc:HGNC:5966],19,7,0.000273358,0.002475786,Underexpressed
29127,RACGAP1,Rac GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:9804],14,6,0.00029058,0.002478368,Underexpressed
3185,HNRNPF,heterogeneous nuclear ribonucleoprotein F [Source:HGNC Symbol;Acc:HGNC:5039],19,7,0.000273358,0.002483199,Underexpressed
286319,TUSC1,tumor suppressor candidate 1 [Source:HGNC Symbol;Acc:HGNC:31010],14,6,0.00029058,0.002485272,Underexpressed
27436,EML4,echinoderm microtubule associated protein like 4 [Source:HGNC Symbol;Acc:HGNC:1316],19,7,0.000273358,0.002490656,Underexpressed
121642,ALKBH2,"alkB homolog 2, alpha-ketoglutarate dependent dioxygenase [Source:HGNC Symbol;Acc:HGNC:32487]",14,6,0.00029058,0.002492214,Underexpressed
27258,LSM3,"LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17874]",19,7,0.000273358,0.002498158,Underexpressed
11339,OIP5,Opa interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:20300],14,6,0.00029058,0.002499195,Underexpressed
1958,EGR1,early growth response 1 [Source:HGNC Symbol;Acc:HGNC:3238],19,7,0.000273358,0.002505705,Underexpressed
1622,DBI,"diazepam binding inhibitor, acyl-CoA binding protein [Source:HGNC Symbol;Acc:HGNC:2690]",19,7,0.000273358,0.002513298,Underexpressed
158,ADSL,adenylosuccinate lyase [Source:HGNC Symbol;Acc:HGNC:291],19,7,0.000273358,0.002520938,Underexpressed
1434,CSE1L,chromosome segregation 1 like [Source:HGNC Symbol;Acc:HGNC:2431],19,7,0.000273358,0.002528623,Underexpressed
116496,FAM129A,family with sequence similarity 129 member A [Source:HGNC Symbol;Acc:HGNC:16784],19,7,0.000273358,0.002536356,Underexpressed
11198,SUPT16H,"SPT16 homolog, facilitates chromatin remodeling subunit [Source:HGNC Symbol;Acc:HGNC:11465]",19,7,0.000273358,0.002544136,Underexpressed
1111,CHEK1,checkpoint kinase 1 [Source:HGNC Symbol;Acc:HGNC:1925],19,7,0.000273358,0.002551965,Underexpressed
11073,TOPBP1,DNA topoisomerase II binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17008],19,7,0.000273358,0.002559841,Underexpressed
10278,EFS,embryonal Fyn-associated substrate [Source:HGNC Symbol;Acc:HGNC:16898],19,7,0.000273358,0.002567766,Underexpressed
10036,CHAF1A,chromatin assembly factor 1 subunit A [Source:HGNC Symbol;Acc:HGNC:1910],19,7,0.000273358,0.002575741,Underexpressed
9933,PUM3,pumilio RNA binding family member 3 [Source:HGNC Symbol;Acc:HGNC:29676],20,7,0.00039374,0.003206958,Underexpressed
84230,LRRC8C,leucine rich repeat containing 8 VRAC subunit C [Source:HGNC Symbol;Acc:HGNC:25075],20,7,0.00039374,0.003214995,Underexpressed
79017,GGCT,gamma-glutamylcyclotransferase [Source:HGNC Symbol;Acc:HGNC:21705],20,7,0.00039374,0.003223073,Underexpressed
7372,UMPS,uridine monophosphate synthetase [Source:HGNC Symbol;Acc:HGNC:12563],20,7,0.00039374,0.003231192,Underexpressed
64960,MRPS15,mitochondrial ribosomal protein S15 [Source:HGNC Symbol;Acc:HGNC:14504],20,7,0.00039374,0.003239351,Underexpressed
64429,ZDHHC6,zinc finger DHHC-type containing 6 [Source:HGNC Symbol;Acc:HGNC:19160],20,7,0.00039374,0.003247552,Underexpressed
6319,SCD,stearoyl-CoA desaturase [Source:HGNC Symbol;Acc:HGNC:10571],20,7,0.00039374,0.003255795,Underexpressed
617,BCS1L,"BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone [Source:HGNC Symbol;Acc:HGNC:1020]",20,7,0.00039374,0.003264079,Underexpressed
5725,PTBP1,polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583],20,7,0.00039374,0.003272406,Underexpressed
56942,CMC2,C-X9-C motif containing 2 [Source:HGNC Symbol;Acc:HGNC:24447],20,7,0.00039374,0.003280775,Underexpressed
55038,CDCA4,cell division cycle associated 4 [Source:HGNC Symbol;Acc:HGNC:14625],20,7,0.00039374,0.003289187,Underexpressed
54780,NSMCE4A,"NSE4 homolog A, SMC5-SMC6 complex component [Source:HGNC Symbol;Acc:HGNC:25935]",20,7,0.00039374,0.003297643,Underexpressed
8356,HIST1H3J,histone cluster 1 H3 family member j [Source:HGNC Symbol;Acc:HGNC:4774],10,5,0.000404718,0.003305845,Underexpressed
54468,MIOS,meiosis regulator for oocyte development [Source:HGNC Symbol;Acc:HGNC:21905],20,7,0.00039374,0.003306142,Underexpressed
5424,POLD1,"DNA polymerase delta 1, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9175]",20,7,0.00039374,0.003314685,Underexpressed
51668,HSPB11,heat shock protein family B (small) member 11 [Source:HGNC Symbol;Acc:HGNC:25019],20,7,0.00039374,0.003323272,Underexpressed
51611,DPH5,diphthamide biosynthesis 5 [Source:HGNC Symbol;Acc:HGNC:24270],20,7,0.00039374,0.003331904,Underexpressed
4192,MDK,midkine [Source:HGNC Symbol;Acc:HGNC:6972],20,7,0.00039374,0.003340581,Underexpressed
4147,MATN2,matrilin 2 [Source:HGNC Symbol;Acc:HGNC:6908],20,7,0.00039374,0.003349303,Underexpressed
3159,HMGA1,high mobility group AT-hook 1 [Source:HGNC Symbol;Acc:HGNC:5010],20,7,0.00039374,0.003358071,Underexpressed
3014,H2AFX,H2A histone family member X [Source:HGNC Symbol;Acc:HGNC:4739],20,7,0.00039374,0.003366885,Underexpressed
2752,GLUL,glutamate-ammonia ligase [Source:HGNC Symbol;Acc:HGNC:4341],20,7,0.00039374,0.003375745,Underexpressed
27235,COQ2,"coenzyme Q2, polyprenyltransferase [Source:HGNC Symbol;Acc:HGNC:25223]",20,7,0.00039374,0.003384652,Underexpressed
26528,DAZAP1,DAZ associated protein 1 [Source:HGNC Symbol;Acc:HGNC:2683],20,7,0.00039374,0.003393606,Underexpressed
23580,CDC42EP4,CDC42 effector protein 4 [Source:HGNC Symbol;Acc:HGNC:17147],20,7,0.00039374,0.003402608,Underexpressed
23028,KDM1A,lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079],20,7,0.00039374,0.003411657,Underexpressed
2113,ETS1,"ETS proto-oncogene 1, transcription factor [Source:HGNC Symbol;Acc:HGNC:3488]",20,7,0.00039374,0.003420755,Underexpressed
2023,ENO1,enolase 1 [Source:HGNC Symbol;Acc:HGNC:3350],20,7,0.00039374,0.003429901,Underexpressed
123811,FOPNL,FGFR1OP N-terminal like [Source:HGNC Symbol;Acc:HGNC:26435],20,7,0.00039374,0.003439097,Underexpressed
11270,NRM,nurim [Source:HGNC Symbol;Acc:HGNC:8003],20,7,0.00039374,0.003448342,Underexpressed
1075,CTSC,cathepsin C [Source:HGNC Symbol;Acc:HGNC:2528],20,7,0.00039374,0.003457636,Underexpressed
10733,PLK4,polo like kinase 4 [Source:HGNC Symbol;Acc:HGNC:11397],20,7,0.00039374,0.003466981,Underexpressed
10657,KHDRBS1,"KH RNA binding domain containing, signal transduction associated 1 [Source:HGNC Symbol;Acc:HGNC:18116]",20,7,0.00039374,0.003476377,Underexpressed
10631,POSTN,periostin [Source:HGNC Symbol;Acc:HGNC:16953],20,7,0.00039374,0.003485824,Underexpressed
10155,TRIM28,tripartite motif containing 28 [Source:HGNC Symbol;Acc:HGNC:16384],20,7,0.00039374,0.003495322,Underexpressed
10054,UBA2,ubiquitin like modifier activating enzyme 2 [Source:HGNC Symbol;Acc:HGNC:30661],20,7,0.00039374,0.003504872,Underexpressed
90390,MED30,mediator complex subunit 30 [Source:HGNC Symbol;Acc:HGNC:23032],15,6,0.000453984,0.003603596,Underexpressed
8438,RAD54L,RAD54 like [Source:HGNC Symbol;Acc:HGNC:9826],15,6,0.000453984,0.003612156,Underexpressed
81930,KIF18A,kinesin family member 18A [Source:HGNC Symbol;Acc:HGNC:29441],15,6,0.000453984,0.003620756,Underexpressed
8125,ANP32A,acidic nuclear phosphoprotein 32 family member A [Source:HGNC Symbol;Acc:HGNC:13233],15,6,0.000453984,0.003629398,Underexpressed
6240,RRM1,ribonucleotide reductase catalytic subunit M1 [Source:HGNC Symbol;Acc:HGNC:10451],15,6,0.000453984,0.003638081,Underexpressed
57650,CIP2A,cell proliferation regulating inhibitor of protein phosphatase 2A [Source:HGNC Symbol;Acc:HGNC:29302],15,6,0.000453984,0.003646805,Underexpressed
55721,IQCC,IQ motif containing C [Source:HGNC Symbol;Acc:HGNC:25545],15,6,0.000453984,0.003655571,Underexpressed
55536,CDCA7L,cell division cycle associated 7 like [Source:HGNC Symbol;Acc:HGNC:30777],15,6,0.000453984,0.00366438,Underexpressed
55157,DARS2,"aspartyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25538]",15,6,0.000453984,0.003673231,Underexpressed
55010,PARPBP,PARP1 binding protein [Source:HGNC Symbol;Acc:HGNC:26074],15,6,0.000453984,0.003682125,Underexpressed
54898,ELOVL2,ELOVL fatty acid elongase 2 [Source:HGNC Symbol;Acc:HGNC:14416],15,6,0.000453984,0.003691062,Underexpressed
51134,CEP83,centrosomal protein 83 [Source:HGNC Symbol;Acc:HGNC:17966],15,6,0.000453984,0.003700043,Underexpressed
283431,GAS2L3,growth arrest specific 2 like 3 [Source:HGNC Symbol;Acc:HGNC:27475],15,6,0.000453984,0.003709067,Underexpressed
27338,UBE2S,ubiquitin conjugating enzyme E2 S [Source:HGNC Symbol;Acc:HGNC:17895],15,6,0.000453984,0.003718136,Underexpressed
26227,PHGDH,phosphoglycerate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8923],15,6,0.000453984,0.003727249,Underexpressed
151648,SGO1,shugoshin 1 [Source:HGNC Symbol;Acc:HGNC:25088],15,6,0.000453984,0.003736407,Underexpressed
145508,CEP128,centrosomal protein 128 [Source:HGNC Symbol;Acc:HGNC:20359],15,6,0.000453984,0.00374561,Underexpressed
116832,RPL39L,ribosomal protein L39 like [Source:HGNC Symbol;Acc:HGNC:17094],15,6,0.000453984,0.003754858,Underexpressed
10926,DBF4,DBF4 zinc finger [Source:HGNC Symbol;Acc:HGNC:17364],15,6,0.000453984,0.003764153,Underexpressed
10721,POLQ,DNA polymerase theta [Source:HGNC Symbol;Acc:HGNC:9186],15,6,0.000453984,0.003773493,Underexpressed
10376,TUBA1B,tubulin alpha 1b [Source:HGNC Symbol;Acc:HGNC:18809],15,6,0.000453984,0.00378288,Underexpressed
6631,SNRPC,small nuclear ribonucleoprotein polypeptide C [Source:HGNC Symbol;Acc:HGNC:11157],21,7,0.000553004,0.004456248,Underexpressed
5932,RBBP8,"RB binding protein 8, endonuclease [Source:HGNC Symbol;Acc:HGNC:9891]",21,7,0.000553004,0.004466588,Underexpressed
5106,PCK2,"phosphoenolpyruvate carboxykinase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:8725]",21,7,0.000553004,0.004476975,Underexpressed
4670,HNRNPM,heterogeneous nuclear ribonucleoprotein M [Source:HGNC Symbol;Acc:HGNC:5046],21,7,0.000553004,0.004487411,Underexpressed
4528,MTIF2,mitochondrial translational initiation factor 2 [Source:HGNC Symbol;Acc:HGNC:7441],21,7,0.000553004,0.004497896,Underexpressed
3189,HNRNPH3,heterogeneous nuclear ribonucleoprotein H3 [Source:HGNC Symbol;Acc:HGNC:5043],21,7,0.000553004,0.004508429,Underexpressed
3149,HMGB3,high mobility group box 3 [Source:HGNC Symbol;Acc:HGNC:5004],21,7,0.000553004,0.004519012,Underexpressed
23450,SF3B3,splicing factor 3b subunit 3 [Source:HGNC Symbol;Acc:HGNC:10770],21,7,0.000553004,0.004529645,Underexpressed
1615,DARS,aspartyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:2678],21,7,0.000553004,0.004540328,Underexpressed
10492,SYNCRIP,synaptotagmin binding cytoplasmic RNA interacting protein [Source:HGNC Symbol;Acc:HGNC:16918],21,7,0.000553004,0.004551062,Underexpressed
9592,IER2,immediate early response 2 [Source:HGNC Symbol;Acc:HGNC:28871],16,6,0.000680977,0.005438007,Underexpressed
9521,EEF1E1,eukaryotic translation elongation factor 1 epsilon 1 [Source:HGNC Symbol;Acc:HGNC:3212],16,6,0.000680977,0.005450012,Underexpressed
79980,DSN1,"DSN1 homolog, MIS12 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:16165]",16,6,0.000680977,0.005462069,Underexpressed
79913,ACTR5,ARP5 actin related protein 5 homolog [Source:HGNC Symbol;Acc:HGNC:14671],16,6,0.000680977,0.00547418,Underexpressed
64946,CENPH,centromere protein H [Source:HGNC Symbol;Acc:HGNC:17268],16,6,0.000680977,0.005486345,Underexpressed
55280,CWF19L1,"CWF19 like 1, cell cycle control (S. pombe) [Source:HGNC Symbol;Acc:HGNC:25613]",16,6,0.000680977,0.005498564,Underexpressed
55159,RFWD3,ring finger and WD repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:25539],16,6,0.000680977,0.005510838,Underexpressed
54974,THG1L,tRNA-histidine guanylyltransferase 1 like [Source:HGNC Symbol;Acc:HGNC:26053],16,6,0.000680977,0.005523166,Underexpressed
51001,MTERF3,mitochondrial transcription termination factor 3 [Source:HGNC Symbol;Acc:HGNC:24258],16,6,0.000680977,0.00553555,Underexpressed
3835,KIF22,kinesin family member 22 [Source:HGNC Symbol;Acc:HGNC:6391],16,6,0.000680977,0.00554799,Underexpressed
9582,APOBEC3B,apolipoprotein B mRNA editing enzyme catalytic subunit 3B [Source:HGNC Symbol;Acc:HGNC:17352],11,5,0.000696728,0.005551982,Underexpressed
2956,MSH6,mutS homolog 6 [Source:HGNC Symbol;Acc:HGNC:7329],16,6,0.000680977,0.005560485,Underexpressed
140707,BRI3BP,BRI3 binding protein [Source:HGNC Symbol;Acc:HGNC:14251],11,5,0.000696728,0.005564157,Underexpressed
29107,NXT1,nuclear transport factor 2 like export factor 1 [Source:HGNC Symbol;Acc:HGNC:15913],16,6,0.000680977,0.005573037,Underexpressed
117854,TRIM6,tripartite motif containing 6 [Source:HGNC Symbol;Acc:HGNC:16277],11,5,0.000696728,0.005576386,Underexpressed
2491,CENPI,centromere protein I [Source:HGNC Symbol;Acc:HGNC:3968],16,6,0.000680977,0.005585646,Underexpressed
202,CRYBG1,crystallin beta-gamma domain containing 1 [Source:HGNC Symbol;Acc:HGNC:356],16,6,0.000680977,0.005598312,Underexpressed
165918,RNF168,ring finger protein 168 [Source:HGNC Symbol;Acc:HGNC:26661],16,6,0.000680977,0.005611035,Underexpressed
