Data_id,Study_name,Project_name,Sample_id,Sample_title,Cell_line_raw,Tissue_type,Cell_type_name,Cell_type,Cell_type_id,Stage,Treatment,Sene_type,Growth_arrest,SA-beta-gal,LMNB1,pRb/pRb,CCK-8,p16/p21/p53/p-p53,SASP,MKi67,BrdU/EdU_stain,SAHFs_stain,SASP_associated_genes
SRR9667283,GSE134088,PRJNA553757,GSM3936876,H2O2 rep1,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,H2O2 for 2 h,OSIS,0,0,1,0,0,1,0,0,0,0,0
SRR9667284,GSE134088,PRJNA553757,GSM3936877,H2O2 rep2,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,H2O2 for 2 h,OSIS,0,0,1,0,0,1,0,0,0,0,0
SRR9667285,GSE134088,PRJNA553757,GSM3936878,H2O2 rep3,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,H2O2 for 2 h,OSIS,0,0,1,0,0,1,0,0,0,0,0
SRR9667280,GSE134088,PRJNA553757,GSM3936873,Ctrl rep1,IMR-90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR9667281,GSE134088,PRJNA553757,GSM3936874,Ctrl rep2,IMR-90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR9667282,GSE134088,PRJNA553757,GSM3936875,Ctrl rep3,IMR-90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR15188539,GSE180361,PRJNA747991,GSM5461461,IM_p16_1,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,pWZL p16,OIS,0,0,0,0,0,0,0,0,1,1,0
SRR15188540,GSE180361,PRJNA747991,GSM5461462,IM_p16_2,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,pWZL p16,OIS,0,0,0,0,0,0,0,0,1,1,0
SRR15188541,GSE180361,PRJNA747991,GSM5461463,IM_p16_3,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,pWZL p16,OIS,0,0,0,0,0,0,0,0,1,1,0
SRR15188542,GSE180361,PRJNA747991,GSM5461464,IM_v_1,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR15188543,GSE180361,PRJNA747991,GSM5461465,IM_v_2,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR15188544,GSE180361,PRJNA747991,GSM5461466,IM_v_3,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR21236058,GSE212085,PRJNA873928,GSM6509097,4_Doxo_150nM,IMR-90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,Doxorubicin,CIS,0,1,0,0,0,1,1,0,0,0,0
SRR21236057,GSE212085,PRJNA873928,GSM6509098,5_Doxo_150nM,IMR-90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,Doxorubicin,CIS,0,1,0,0,0,1,1,0,0,0,0
SRR21236056,GSE212085,PRJNA873928,GSM6509099,6_Doxo_150nM,IMR-90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,Doxorubicin,CIS,0,1,0,0,0,1,1,0,0,0,0
SRR21236059,GSE212085,PRJNA873928,GSM6509096,3_Ctrl,IMR-90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,EV,NA,0,0,0,0,0,0,0,0,0,0,0
SRR21236060,GSE212085,PRJNA873928,GSM6509095,2_Ctrl,IMR-90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,EV,NA,0,0,0,0,0,0,0,0,0,0,0
SRR21236061,GSE212085,PRJNA873928,GSM6509094,1_Ctrl,IMR-90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR23053191,GSE222676,PRJNA923006,GSM6928849,Senescent ABCA1 knockout IMR90 cells rep1,IMR90 cells,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,ABCA1 knockout+10 days after exposure to bleomycin (10 ug/ml for 24 h),CIS+GM,0,0,0,0,0,0,0,0,0,0,1
SRR23053190,GSE222676,PRJNA923006,GSM6928850,Senescent ABCA1 knockout IMR90 cells rep2,IMR90 cells,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,ABCA1 knockout + 10 days after exposure to bleomycin (10 ug/ml for 24 h),CIS+GM,0,0,0,0,0,0,0,0,0,0,1
SRR23053193,GSE222676,PRJNA923006,GSM6928847,Senescent wild-type IMR90 cells rep1,IMR90 cells,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,10 days after exposure to bleomycin (10 ug/ml for 24 h),CIS,0,0,0,0,0,0,0,0,0,0,1
SRR23053192,GSE222676,PRJNA923006,GSM6928848,Senescent wild-type IMR90 cells rep2,IMR90 cells,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,10 days after exposure to bleomycin (10 ug/ml for 24 h),CIS,0,0,0,0,0,0,0,0,0,0,1
SRR1051231,GSE53356,PRJNA231833,GSM1290017,PD88.1,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,Replicative,RS,0,1,0,0,0,1,0,0,1,1,0
SRR1051232,GSE53356,PRJNA231833,GSM1290018,PD88.2,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,Replicative,RS,0,1,0,0,0,1,0,0,1,1,0
SRR1051229,GSE53356,PRJNA231833,GSM1290015,PD32.1,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,Gene Editing,NA,0,0,0,0,0,0,0,0,0,0,0
SRR1051230,GSE53356,PRJNA231833,GSM1290016,PD32.2,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,Gene Editing,NA,0,0,0,0,0,0,0,0,0,0,0
SRR1567488,GSE61130,PRJNA260300,GSM1498120,EV + 4OHT Rep1,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,4OHT [100nM],OIS,0,1,0,0,0,1,0,0,1,0,0
SRR1567492,GSE61130,PRJNA260300,GSM1498124,EV + 4OHT Rep2,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,4OHT [100nM],OIS,0,1,0,0,0,1,0,0,1,0,0
SRR1567496,GSE61130,PRJNA260300,GSM1498128,EV + 4OHT Rep3,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,4OHT,OIS,0,1,0,0,0,1,0,0,1,0,0
SRR1567489,GSE61130,PRJNA260300,GSM1498121,ZFP36L1wt +4OHT Rep1,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,4OHT+ZFP36L1wt,OIS,0,1,0,0,0,1,0,0,1,0,0
SRR1567493,GSE61130,PRJNA260300,GSM1498125,ZFP36L1wt +4OHT Rep2,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,4OHT+ZFP36L1wt,OIS,0,1,0,0,0,1,0,0,1,0,0
SRR1567497,GSE61130,PRJNA260300,GSM1498129,ZFP36L1wt +4OHT Rep3,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,4OHT+ZFP36L1wt,OIS,0,1,0,0,0,1,0,0,1,0,0
SRR1567487,GSE61130,PRJNA260300,GSM1498119,EV - 4OHT Rep1,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR1567491,GSE61130,PRJNA260300,GSM1498123,EV - 4OHT Rep2,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR1567495,GSE61130,PRJNA260300,GSM1498127,EV - 4OHT Rep3,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR1660552,GSE63577,PRJNA268292,GSM1553103,IMR90_O1,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,population doublings: 57,RS,0,1,0,0,0,1,0,0,0,0,0
SRR1660553,GSE63577,PRJNA268292,GSM1553104,IMR90_O2,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,population doublings: 57,RS,0,1,0,0,0,1,0,0,0,0,0
SRR1660554,GSE63577,PRJNA268292,GSM1553105,IMR90_O3,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,population doublings: 57,RS,0,1,0,0,0,1,0,0,0,0,0
SRR1660549,GSE63577,PRJNA268292,GSM1553100,IMR90_Y1,IMR-90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR1660550,GSE63577,PRJNA268292,GSM1553101,IMR90_Y2,IMR-90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR1660551,GSE63577,PRJNA268292,GSM1553102,IMR90_Y3,IMR-90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR2184444,GSE72407,PRJNA293984,GSM1861982,DDIS rep 1,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,Etoposide,CIS,0,1,0,0,0,0,1,0,1,0,0
SRR2184445,GSE72407,PRJNA293984,GSM1861983,DDIS rep 2,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,Etoposide,CIS,0,1,0,0,0,0,1,0,1,0,0
SRR2184446,GSE72407,PRJNA293984,GSM1861984,DDIS rep 3,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,Etoposide,CIS,0,1,0,0,0,0,1,0,1,0,0
SRR2184447,GSE72407,PRJNA293984,GSM1861985,DDIS rep 4,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,Etoposide,CIS,0,1,0,0,0,0,1,0,1,0,0
SRR2184448,GSE72407,PRJNA293984,GSM1861986,DDIS rep 5,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,Etoposide,CIS,0,1,0,0,0,0,1,0,1,0,0
SRR2184449,GSE72407,PRJNA293984,GSM1861987,DDIS rep 6,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,Etoposide,CIS,0,1,0,0,0,0,1,0,1,0,0
SRR2184450,GSE72407,PRJNA293984,GSM1861988,DDIS rep 7,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,Etoposide,CIS,0,1,0,0,0,0,1,0,1,0,0
SRR2184451,GSE72407,PRJNA293984,GSM1861989,DDIS rep 8,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,Etoposide,CIS,0,1,0,0,0,0,1,0,1,0,0
SRR2184436,GSE72407,PRJNA293984,GSM1861974,RIS rep 1,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,4OHT,OIS,0,1,0,0,0,0,1,0,1,0,0
SRR2184437,GSE72407,PRJNA293984,GSM1861975,RIS rep 2,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,4OHT,OIS,0,1,0,0,0,0,1,0,1,0,0
SRR2184438,GSE72407,PRJNA293984,GSM1861976,RIS rep 3,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,4OHT,OIS,0,1,0,0,0,0,1,0,1,0,0
SRR2184439,GSE72407,PRJNA293984,GSM1861977,RIS rep 4,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,4OHT,OIS,0,1,0,0,0,0,1,0,1,0,0
SRR2184440,GSE72407,PRJNA293984,GSM1861978,RIS rep 5,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,4OHT,OIS,0,1,0,0,0,0,1,0,1,0,0
SRR2184441,GSE72407,PRJNA293984,GSM1861979,RIS rep 6,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,4OHT,OIS,0,1,0,0,0,0,1,0,1,0,0
SRR2184442,GSE72407,PRJNA293984,GSM1861980,RIS rep 7,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,4OHT,OIS,0,1,0,0,0,0,1,0,1,0,0
SRR2184443,GSE72407,PRJNA293984,GSM1861981,RIS rep 8,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,4OHT,OIS,0,1,0,0,0,0,1,0,1,0,0
SRR2184428,GSE72407,PRJNA293984,GSM1861966,Control rep 1,IMR-90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR2184429,GSE72407,PRJNA293984,GSM1861967,Control rep 2,IMR-90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR2184430,GSE72407,PRJNA293984,GSM1861968,Control rep 3,IMR-90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR2184431,GSE72407,PRJNA293984,GSM1861969,Control rep 4,IMR-90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,p16-induced Senescence,NA,0,0,0,0,0,0,0,0,0,0,0
SRR2184432,GSE72407,PRJNA293984,GSM1861970,Control rep 5,IMR-90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,p16-induced Senescence,NA,0,0,0,0,0,0,0,0,0,0,0
SRR2184433,GSE72407,PRJNA293984,GSM1861971,Control rep 6,IMR-90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,p16-induced Senescence,NA,0,0,0,0,0,0,0,0,0,0,0
SRR2184434,GSE72407,PRJNA293984,GSM1861972,Control rep 7,IMR-90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR2184435,GSE72407,PRJNA293984,GSM1861973,Control rep 8,IMR-90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR2932916,GSE74324,PRJNA299683,GSM1917143,Senescent IMR90 DMSO_1,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,cotransduced with pWZL HRASV12 and shRen + DMSO 48h,OIS,0,1,0,0,0,0,1,0,0,0,0
SRR2932917,GSE74324,PRJNA299683,GSM1917144,Senescent IMR90 DMSO_2,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,cotransduced with pWZL HRASV12 and shRen + DMSO 48h,OIS,0,1,0,0,0,0,1,0,0,0,0
SRR2932918,GSE74324,PRJNA299683,GSM1917145,Senescent IMR90 DMSO_3,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,cotransduced with pWZL HRASV12 and shRen + DMSO 48h,OIS,0,1,0,0,0,0,1,0,0,0,0
SRR2932862,GSE74324,PRJNA299683,GSM1917089,Senescent IMR90 shRen_1,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,cotransduced with pWZL HRASV12 and shRen,OIS,0,1,0,0,0,1,1,0,1,0,0
SRR2932863,GSE74324,PRJNA299683,GSM1917090,Senescent IMR90 shRen_2,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,cotransduced with pWZL HRASV12 and shRen,OIS,0,1,0,0,0,1,1,0,1,0,0
SRR2932864,GSE74324,PRJNA299683,GSM1917091,Senescent IMR90 shRen_3,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,cotransduced with pWZL HRASV12 and shRen,OIS,0,1,0,0,0,1,1,0,1,0,0
SRR2932856,GSE74324,PRJNA299683,GSM1917083,Proliferating IMR90 shRen_1,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR2932857,GSE74324,PRJNA299683,GSM1917084,Proliferating IMR90 shRen_2,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR2932858,GSE74324,PRJNA299683,GSM1917085,Proliferating IMR90 shRen_3,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR2932859,GSE74324,PRJNA299683,GSM1917086,Quiescent IMR90 shRen_1,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Quie,EV,NA,0,0,0,0,0,0,0,0,0,0,0
SRR2932860,GSE74324,PRJNA299683,GSM1917087,Quiescent IMR90 shRen_2,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Quie,EV,NA,0,0,0,0,0,0,0,0,0,0,0
SRR2932861,GSE74324,PRJNA299683,GSM1917088,Quiescent IMR90 shRen_3,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Quie,EV,NA,0,0,0,0,0,0,0,0,0,0,0
SRR2932910,GSE74324,PRJNA299683,GSM1917137,Proliferating IMR90 DMSO_1,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR2932911,GSE74324,PRJNA299683,GSM1917138,Proliferating IMR90 DMSO_2,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,EV,NA,0,0,0,0,0,0,0,0,0,0,0
SRR2932912,GSE74324,PRJNA299683,GSM1917139,Proliferating IMR90 DMSO_3,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,EV,NA,0,0,0,0,0,0,0,0,0,0,0
SRR2932913,GSE74324,PRJNA299683,GSM1917140,Quiescent IMR90 DMSO_1,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Quie,EV,NA,0,0,0,0,0,0,0,0,0,0,0
SRR2932914,GSE74324,PRJNA299683,GSM1917141,Quiescent IMR90 DMSO_2,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Quie,EV,NA,0,0,0,0,0,0,0,0,0,0,0
SRR2932915,GSE74324,PRJNA299683,GSM1917142,Quiescent IMR90 DMSO_3,IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Quie,EV,NA,0,0,0,0,0,0,0,0,0,0,0
SRR5494715,GSE98440,PRJNA385098,GSM2595526,IMR90_I10_fact_RNA-Seq (senescent),IMR-90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,senescent (replicative),RS,0,1,1,0,0,1,0,0,0,0,0
SRR5494713,GSE98440,PRJNA385098,GSM2595524,IMR90_I10_polyA_RNA-Seq (senescent),IMR-90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,senescent (replicative),RS,0,1,1,0,0,1,0,0,0,0,0
SRR5494716,GSE98440,PRJNA385098,GSM2595527,IMR90_I79_fact_RNA-Seq (senescent),IMR-90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,senescent (replicative),RS,0,1,1,0,0,1,0,0,0,0,0
SRR5494714,GSE98440,PRJNA385098,GSM2595525,IMR90_I79_polyA_RNA-Seq (senescent),IMR-90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Sene,senescent (replicative),RS,0,1,1,0,0,1,0,0,0,0,0
SRR5494702,GSE98440,PRJNA385098,GSM2595513,IMR90_I10_polyA_RNA-Seq (proliferating),IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR5494703,GSE98440,PRJNA385098,GSM2595514,IMR90_I79_polyA_RNA-Seq (proliferating),IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR5494704,GSE98440,PRJNA385098,GSM2595515,IMR90_I10_fact_RNA-Seq (proliferating),IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR5494705,GSE98440,PRJNA385098,GSM2595516,IMR90_I79_fact_RNA-Seq (proliferating),IMR90,Normal,Human diploid lung fibroblast,Fibroblasts,IMR-90,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR6389412,GSE108278,PRJNA423028,GSM2894519,shScr #1 d10,IMR90 hTERT,Normal,Immortalized human diploid lung fibroblast,Fibroblasts,IMR-90 hTERT,Sene,doxycyline,OIS,0,1,0,0,0,0,1,0,0,0,0
SRR6389413,GSE108278,PRJNA423028,GSM2894520,shScr #2 d10,IMR90 hTERT,Normal,Immortalized human diploid lung fibroblast,Fibroblasts,IMR-90 hTERT,Sene,doxycyline,OIS,0,1,0,0,0,0,1,0,0,0,0
SRR6389404,GSE108278,PRJNA423028,GSM2894511,shScr #1 d0,IMR90 hTERT,Normal,Immortalized human diploid lung fibroblast,Fibroblasts,IMR-90 hTERT,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR6389405,GSE108278,PRJNA423028,GSM2894512,shScr #2 d0,IMR90 hTERT,Normal,Immortalized human diploid lung fibroblast,Fibroblasts,IMR-90 hTERT,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR6389406,GSE108278,PRJNA423028,GSM2894513,shIL1R #1 d0,IMR90 hTERT,Normal,Immortalized human diploid lung fibroblast,Fibroblasts,IMR-90 hTERT,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR6389407,GSE108278,PRJNA423028,GSM2894514,shIL1R #2 d0,IMR90 hTERT,Normal,Immortalized human diploid lung fibroblast,Fibroblasts,IMR-90 hTERT,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR23053194,GSE222676,PRJNA923006,GSM6928846,Proliferating ABCA1 knockout IMR90 cells rep2,IMR90 cells,Normal,Immortalized human diploid lung fibroblast,Fibroblasts,IMR-90 hTERT,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR8699529,GSE128055,PRJNA526214,GSM3660962,MRC5 KRAS(G12V) (IonXpress_008),MRC5,Normal,Diploid fibroblast cells,Fibroblasts,MRC-5,Sene,KRas(V12D) overexpression,OIS,0,1,0,0,0,1,0,0,1,0,0
SRR8699530,GSE128055,PRJNA526214,GSM3660963,MRC5 KRAS(G12V) (IonXpress_016),MRC5,Normal,Diploid fibroblast cells,Fibroblasts,MRC-5,Sene,KRas(V12D) overexpression,OIS,0,1,0,0,0,1,0,0,1,0,0
SRR8699531,GSE128055,PRJNA526214,GSM3660964,MRC5 KRAS(G12V) (IonXpress_024),MRC5,Normal,Diploid fibroblast cells,Fibroblasts,MRC-5,Sene,KRas(V12D) overexpression,OIS,0,1,0,0,0,1,0,0,1,0,0
SRR8699524,GSE128055,PRJNA526214,GSM3660957,MRC5 si-lsg1-76 (IonXpress_002),MRC5,Normal,Diploid fibroblast cells,Fibroblasts,MRC-5,Sene,LSG1 knockdown,GMIS,0,1,0,0,0,1,0,0,1,0,0
SRR8699526,GSE128055,PRJNA526214,GSM3660959,MRC5 si-lsg1-76 (IonXpress_004),MRC5,Normal,Diploid fibroblast cells,Fibroblasts,MRC-5,Sene,LSG1 knockdown,GMIS,0,1,0,0,0,1,0,0,1,0,0
SRR8699528,GSE128055,PRJNA526214,GSM3660961,MRC5 si-lsg1-76 (IonXpress_006),MRC5,Normal,Diploid fibroblast cells,Fibroblasts,MRC-5,Sene,LSG1 knockdown,GMIS,0,1,0,0,0,1,0,0,1,0,0
SRR8699523,GSE128055,PRJNA526214,GSM3660956,MRC5 si-con18 (IonXpress_001),MRC5,Normal,Diploid fibroblast cells,Fibroblasts,MRC-5,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR8699525,GSE128055,PRJNA526214,GSM3660958,MRC5 si-con18 (IonXpress_003),MRC5,Normal,Diploid fibroblast cells,Fibroblasts,MRC-5,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR8699527,GSE128055,PRJNA526214,GSM3660960,MRC5 si-con18 (IonXpress_005),MRC5,Normal,Diploid fibroblast cells,Fibroblasts,MRC-5,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR1660534,GSE63577,PRJNA268292,GSM1553085,MRC_5_PD72-1,MRC-5,Normal,Diploid fibroblast cells,Fibroblasts,MRC-5,Sene,population doublings: 72,RS,0,1,0,0,0,1,0,0,0,0,0
SRR1660535,GSE63577,PRJNA268292,GSM1553086,MRC_5_PD72-2,MRC-5,Normal,Diploid fibroblast cells,Fibroblasts,MRC-5,Sene,population doublings: 72,RS,0,1,0,0,0,1,0,0,0,0,0
SRR1660536,GSE63577,PRJNA268292,GSM1553087,MRC_5_PD72-3,MRC-5,Normal,Diploid fibroblast cells,Fibroblasts,MRC-5,Sene,population doublings: 72,RS,0,1,0,0,0,1,0,0,0,0,0
SRR1736309,GSE64553,PRJNA271291,GSM1574089,MRC5_PD38wo_1,MRC-5,Normal,Diploid fibroblast cells,Fibroblasts,MRC-5,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR1736310,GSE64553,PRJNA271291,GSM1574090,MRC5_PD38wo_2,MRC-5,Normal,Diploid fibroblast cells,Fibroblasts,MRC-5,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR1736311,GSE64553,PRJNA271291,GSM1574091,MRC5_PD38wo_3,MRC-5,Normal,Diploid fibroblast cells,Fibroblasts,MRC-5,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR6325555,GSE107399,PRJNA419983,GSM2866282,Neuron Patient567 RTT Rep1,NA,Disease,Neuron primary fibroblast,Fibroblasts,NPF,Sene,GM17567 (1461A>G in the gene encoding methyl-CpG 521 binding protein 2 (MECP2)),MIS,0,0,0,0,0,1,0,0,0,0,0
SRR6325556,GSE107399,PRJNA419983,GSM2866283,Neuron Patient567 RTT Rep2,NA,Disease,Neuron primary fibroblast,Fibroblasts,NPF,Sene,GM17567 (1461A>G in the gene encoding methyl-CpG 521 binding protein 2 (MECP2)),MIS,0,0,0,0,0,1,0,0,0,0,0
SRR6325557,GSE107399,PRJNA419983,GSM2866285,Neuron Patient982 RTT Rep1,NA,Disease,Neuron primary fibroblast,Fibroblasts,NPF,Sene,"GM07982 (frameshift mutation, 705delG, in the gene encoding methyl-CpG binding protein 2 (MECP2))",MIS,0,1,0,0,0,1,0,0,0,0,0
SRR6325558,GSE107399,PRJNA419983,GSM2866286,Neuron Patient982 RTT Rep2,NA,Disease,Neuron primary fibroblast,Fibroblasts,NPF,Sene,"GM07982 (frameshift mutation, 705delG, in the gene encoding methyl-CpG binding protein 2 (MECP2))",MIS,0,1,0,0,0,1,0,0,0,0,0
SRR6325551,GSE107399,PRJNA419983,GSM2866277,Neuron Normal WT Rep1,NA,Normal,Neuron primary fibroblast,Fibroblasts,NPF,Diff,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR6325552,GSE107399,PRJNA419983,GSM2866278,Neuron Patient567 Normal WT Rep1,NA,Disease,Neuron primary fibroblast,Fibroblasts,NPF,Diff,None,NA,0,0,0,0,0,0,0,0,0,0,0
