	group	fc	deltaMean	pvalue	padj
297	AKIRIN2	1.596185671693436	0.17600733192266915	2.809483830976105e-06	5.310501427745513e-06
298	RPS3	2.036877860291102	0.3061095131675106	2.4914250307847997e-20	1.880750819769093e-19
299	CLNS1A	1.5686913689389295	0.16789039939534212	9.378095752372601e-20	6.619995025199893e-19
300	COPS5	1.9433228639360993	0.2784899877775307	2.7724684124283158e-14	1.1225916938986396e-13
301	FAU	1.9126006615644693	0.26942010715651604	4.3365582743375995e-20	3.202896281015394e-19
302	EIF3F	1.5151977833731527	0.1520978976338258	6.810938105016077e-05	0.00011357891906134824
303	MED10	1.912796538898465	0.26947793452234786	6.815038643448823e-07	1.3693020548927818e-06
304	TRNP1	1.1140706426784868	0.03367620260231369	0.010947972272865288	0.015329723609693759
305	TFDP1	1.31995873316806	0.09445896743930005	3.1113732330673485e-20	2.3267237958531764e-19
306	EEFSEC	1.488596296960027	0.14424454444026075	1.8251614622058405e-07	3.8719959034207237e-07
307	MED16	1.4727207575509154	0.13955773047122638	5.252142096253936e-08	1.1801292052897341e-07
308	METTL16	1.4065403684723428	0.12001980082887603	6.378128430545947e-07	1.2847526375670413e-06
309	DDX20	1.6698158334501187	0.19774460092314283	3.154055267279927e-15	1.421403814425775e-14
310	KXD1	0.9363671996459144	-0.018785824525567485	0.0660021328163759	0.08496132535211809
311	PCBP1	1.3910570037061867	0.115448765577499	1.9123294593131006e-24	2.0071071912878288e-23
312	TBCC	1.3950820618196298	0.11663705267163282	0.019123648751478657	0.026240190058651622
313	ZMAT5	1.6268783542750542	0.18506849764205907	8.526841195629854e-13	3.045482235991379e-12
314	PUF60	1.8523222220347586	0.2516245648987649	4.2203829070356876e-18	2.5185477048719205e-17
315	RPP21	1.3143883586795246	0.09281446842148167	7.239998493972013e-14	2.835567331599841e-13
316	FIP1L1	1.482264318288135	0.14237520284963617	0.021356502652500275	0.029087143339461104
317	COPB2	1.6032646808776205	0.17809721361275627	0.0007292865602252258	0.0011201429644537647
318	POLR1D	2.025933879995631	0.30287860564343544	3.4485825336333837e-11	1.0472662440335899e-10
319	ATP2A2	1.339476706211697	0.10022110920663119	9.56168581458548e-16	4.530913693921396e-15
320	ATIC	1.4538743066454989	0.1339938370441136	3.3379166653480754e-12	1.1124839248158697e-11
321	FEN1	1.3451420659544977	0.10189364999393341	1.5690822065607002e-06	3.052694081544517e-06
322	CXXC1	1.5486229924738013	0.1619657662393424	1.3470555860999063e-20	1.0331743645952165e-19
323	BPTF	1.476751061010653	0.1407475661087924	8.174239170189485e-14	3.1652029667092945e-13
324	PPIL4	1.423213279748583	0.12494201679018718	4.759850296067793e-15	2.093809146781292e-14
325	BCR	1.1071376422817236	0.031629425968807856	0.3423428410020142	0.39310288796440496
326	DPH3	1.1091344891424677	0.03221893978120699	0.016356741551067394	0.022573057976761405
327	GAK	1.1626895959519543	0.04802960398854522	0.010509223163004141	0.014767217280721615
328	XRCC1	1.0963960981921421	0.028458282136104185	0.033946115015833785	0.04520481537723442
329	RPL23	2.039623967462271	0.3069202253656053	1.5373172004144567e-50	9.432820668184089e-49
330	CSE1L	1.914505659903532	0.2699825052329797	5.352433242700051e-113	3.202093187445305e-110
331	METTL1	1.0431571354597164	0.012740950724484779	0.05110422666625836	0.06686299311774535
332	POLD3	2.108037281688685	0.3271173644058238	3.3713065065824744e-23	3.3199738560707247e-22
333	PRELID3B	1.4651412242698474	0.1373200828836375	7.571239272161318e-21	5.882459603338322e-20
334	ZNF574	1.334082199741256	0.09862853035748681	2.577843233629282e-08	5.93722700488438e-08
335	WDR43	1.9597887121112305	0.28335107408461463	2.0411152257050066e-15	9.447560416077526e-15
336	CHMP4B	1.5747058089793642	0.169665996486629	0.006328072076608758	0.009067710466661532
337	RPL36A	1.8442508635290553	0.24924171951513635	1.491857869709213e-15	7.000031141596366e-15
338	PUM1	1.0269413251466506	0.007953681181324002	0.8149448894715225	0.8449580244823888
339	GTF2H1	1.5892242070065543	0.17395215199469205	1.319239881346386e-05	2.3229882531728487e-05
340	LSM10	1.4159336866015932	0.12279291823227512	3.742513210437838e-15	1.6646531807765326e-14
341	NRBP1	1.185368424401215	0.05472490090024096	6.958830294218532e-05	0.00011596435162997875
342	POGLUT3	1.1815929532781428	0.05361029746263146	1.0990458607088504e-21	9.359490194577504e-21
343	MCMBP	1.5981810707321644	0.17659641830565803	1.4902403282748464e-17	8.390929660145194e-17
344	GTF2E2	1.7520474245109603	0.2220212040512654	2.1632049304867645e-77	5.176549398654828e-75
345	LARS2	0.9794174880008278	-0.006076417453895866	0.404595122052372	0.4586433572104814
346	PGAM1	0.9805373914175228	-0.00574579694128996	0.7956779626123277	0.8300162879386662
347	RNF31	1.9301840550589542	0.27461111781317954	1.4481932866508268e-10	4.200638224188398e-10
348	SMC3	1.1846302310763897	0.05450696973598368	0.03218843817873609	0.043055859453166825
349	IGBP1	2.169545276382145	0.3452758988220556	2.5027697090829678e-33	5.207937316378732e-32
350	DNTTIP2	2.0122978146635773	0.2988529344625083	3.2493787576596415e-11	9.892828711297102e-11
351	ZWINT	1.2611719962111614	0.07710380911281145	0.020874201513240345	0.028462657675888403
352	ATL2	1.1378661263619312	0.04070116109055799	0.08081260744341567	0.10308345928149985
353	SEM1	1.9429926461767675	0.27839250011633215	2.0585780238646148e-33	4.3594488593876305e-32
354	SMUG1	1.4052931459916078	0.11965159288364885	0.006355985561431928	0.009102258197789708
355	RPA3	2.0674459912104046	0.31513390845310524	7.698832442667232e-42	3.1764320750521873e-40
356	NUFIP1	1.9841098937746595	0.29053123036315714	1.0740891679430932e-08	2.5600551582548026e-08
357	LDB1	1.0873474717214542	0.025786925412372708	0.15224150757914387	0.18721167915564815
358	ZNHIT3	2.149410045523429	0.33933152875522193	2.4305606623049826e-41	9.534969942452169e-40
359	DCTN4	1.9602554264620646	0.2834888585896112	2.4916088338321267e-47	1.2961782476870172e-45
360	CFL1	0.9779759985800444	-0.006501977340677756	0.19549695074908557	0.23711312881021884
361	KRT8	0.9624295675061619	-0.011091631175298489	0.8416189081684254	0.8662339988159321
362	PFDN5	1.2049307387669792	0.0605001332166612	0.03593512789317302	0.04766782763213029
363	EIF2B2	1.5475068031860582	0.16163624222059447	1.123969603335795e-38	3.6844647407980242e-37
364	RBBP8	1.9082885480252219	0.268147074886494	1.6087162318171364e-11	5.03881929677802e-11
365	TRAPPC3	1.725983609472096	0.21432658346153183	3.726203320498713e-21	2.982208878245291e-20
366	MRPL14	1.0727172616668659	0.02146776049540633	0.1396009085853696	0.17237614770112974
367	MCM2	1.9852920104553489	0.29088021762143595	5.676631004172687e-18	3.329455390437559e-17
368	ORC4	1.2765115889354863	0.08163239964488506	2.2541602217356643e-10	6.421673107873148e-10
369	CDC16	1.7184254196075215	0.2120952369274059	1.6424505585286584e-27	2.1957453556195976e-26
370	MCM4	1.964007780767091	0.28459663742599334	3.908639328665785e-16	1.9245625336414042e-15
371	SDR39U1	1.9140619329364053	0.2698515071173016	3.1237426330688315e-05	5.350834732236015e-05
372	PHF10	1.2274384117942276	0.06714490122334832	2.2239781820668482e-05	3.8537145472020044e-05
373	MAK16	2.241103829649885	0.3664015827069536	1.1190456212763291e-10	3.265702648432019e-10
374	NSA2	1.989101633283452	0.29200490340548296	5.040276574807032e-14	1.996917523760468e-13
375	CIAPIN1	1.797645302998021	0.2354827166552927	1.8855459301712446e-34	4.265482962670375e-33
376	LTV1	1.9358507564980525	0.27628405469920875	2.3590990934341568e-12	7.996209816696795e-12
377	GTF3C4	1.2892614016392014	0.08539642924680507	3.2331403625329128e-55	2.6678982370831936e-53
378	NARS2	0.9863422380395837	-0.004032076510426252	0.44798936427902314	0.501186792295326
379	EIF2B1	1.6175236370588522	0.18230677609072093	3.1688088620182055e-25	3.510629447597021e-24
380	DHX29	1.1002573296433817	0.029598203938884515	0.41326221441449396	0.4671405191751932
381	COG6	1.162667576423825	0.048023103331819916	0.013777677923226461	0.019157456868263173
382	CALR	1.46963194482826	0.13864584393665208	2.2394834453233272e-11	6.906035933838559e-11
383	SMARCB1	1.3567546977311553	0.10532195837612629	9.379958193296045e-10	2.513576702861975e-09
384	SUPT6H	1.5903515228775755	0.17428496082944472	3.012979954058242e-06	5.672746679827989e-06
385	NOP10	2.0242030759683676	0.3023676336201489	2.1613193435874725e-09	5.5553568090277354e-09
386	WDR5	1.5603776373472364	0.1654360000609557	7.95884819621902e-12	2.5598822222516282e-11
387	CDC5L	1.8408533362667567	0.24823869355030032	7.140598790563618e-29	1.067965806613671e-27
388	KARS	1.1558184211062776	0.04600107963919858	0.08494014251587205	0.10783117296577285
389	EIF2S1	1.5814052226699868	0.17164381310503818	1.058447365144886e-25	1.2236060602858515e-24
390	KIF23	1.9704513444556468	0.2864989214068799	3.078494068910033e-06	5.782446080770572e-06
391	MCM7	1.7129972247297258	0.21049271250765028	5.248592060365238e-12	1.7276314718643762e-11
392	NMD3	1.8477353185507572	0.25027040849693	3.484890915917945e-13	1.2889248781749061e-12
393	NUF2	1.8236937646683051	0.2431728045875537	1.563622528013775e-22	1.4446906214428431e-21
394	SCFD1	1.8451930507908116	0.2495198742477756	1.7308050886967245e-25	1.9722936082148864e-24
395	BRCA1	1.8615457498224777	0.2543475563994157	1.131810365597095e-05	2.0166956104794105e-05
396	POP1	2.1781000768143586	0.34780146706479437	4.072238480151746e-18	2.436216670750782e-17
397	POLR2L	1.3321637318795412	0.09806215577696276	0.19677666068020472	0.23842356911783794
398	RAMAC	1.4235367489500501	0.12503751212630898	7.6147366705058e-10	2.068338802783244e-09
399	EIF3J	1.0842947518166401	0.024885694284111304	0.13327516100143272	0.1649056154479982
400	COPS6	2.0986675207584278	0.324351201613948	1.2093885578356701e-25	1.3913782783176725e-24
401	NFRKB	1.225030446910255	0.06643401618414962	1.3075574076870005e-07	2.8113071667520144e-07
402	ZMYM4	1.0142249315880767	0.004199517657793195	0.807118001396383	0.8390240561865963
403	ESYT2	1.3669143803285617	0.10832132369477182	7.577976217128857e-09	1.833579078623797e-08
404	ZBTB11	1.4971375991694784	0.1467661277060252	0.0012859445126317073	0.0019378244450426168
405	USP14	0.8434771711773603	-0.04620903653690539	3.192892552329518e-06	5.978553894933127e-06
406	PDCD11	2.2926165779383663	0.38160929704283547	2.097677179967611e-28	3.079596007154904e-27
407	TRNT1	1.349166954173775	0.10308188693151321	1.4849284163961232e-41	5.922389500726538e-40
408	EIF5	1.6097937978773513	0.18002475484277175	3.7156901316455325e-07	7.658610236888682e-07
409	LYRM4	1.7040371730887562	0.20784750505283694	3.5819217503324836e-06	6.686067666572257e-06
410	MRPL35	0.9687763476570805	-0.009217919857329504	0.14680481225897662	0.1808798475857516
411	PALB2	1.7631165588632063	0.22528905984944064	1.0995726586722828e-11	3.508369829603697e-11
412	ATP1A1	1.0648291783791959	0.019139022051386012	0.23738900652848216	0.28192153480032645
413	KRR1	1.8977167705391902	0.2650260499485559	7.564208036764148e-08	1.6744819456037563e-07
414	TSR2	1.9302728495124069	0.2746373319199315	1.7582984493020552e-38	5.466518578226952e-37
415	POLR3E	1.4692466492106178	0.1385320960609776	7.083293324551571e-08	1.5738459540995274e-07
416	KIF4A	1.089721561631162	0.026487809802239526	0.05034904558589221	0.06594705314014235
417	TUBGCP2	1.8292334684553375	0.2448082489289582	2.87732474584898e-53	1.912621699115725e-51
418	COPZ1	1.229981371554394	0.06789563976643048	0.003244823298226827	0.004763719112059384
419	HNRNPR	1.4426170899080273	0.1306704551231599	1.6241732792469984e-09	4.220028943798118e-09
420	SMU1	1.8774130493029697	0.25903193775740213	1.4002606956182167e-34	3.249299794643484e-33
421	XRN2	1.9636696781382574	0.2844968219751322	1.3163381923426332e-09	3.4577357785685196e-09
422	CDK6	0.944309340077905	-0.01644112720464863	0.621562627572231	0.671512129923408
423	SNRPE	1.7581550107432087	0.22382429997970704	2.991904719325536e-17	1.638358808545997e-16
424	BDP1	1.6395335477615607	0.18880459353681334	2.9858477212830434e-15	1.3532449994375612e-14
425	MCM3	1.9000011210339902	0.2657004412579343	4.251175763091008e-68	6.782042400717854e-66
426	TOX4	1.1403216493058193	0.04142608633171824	0.00119018377999451	0.0017991849561129895
427	DNAJC9	1.7496875766540354	0.22132452423361565	3.374911318857264e-07	6.998407960160686e-07
428	H3F3A	1.0075201927784188	0.0022201289452561945	0.727011658663582	0.7701367415590755
429	METTL23	0.968507663294386	-0.009297241484890417	0.5858948708770919	0.6378737151996728
430	SKA1	1.5659251651826798	0.16707375423627774	1.1474261312413876e-12	4.061820609557161e-12
431	CPSF2	1.2269604502759084	0.06700379630319464	0.007719800753684312	0.01097652002588625
432	PPP1R11	1.5626127506230474	0.16609585544309358	2.253969552648295e-10	6.421673107873148e-10
433	BRF1	1.3570057784056238	0.10539608300157227	5.8394281946723185e-09	1.4317368514191453e-08
434	ELOVL1	1.0730799109838618	0.021574822677103422	0.13755162210060498	0.16993341852697352
435	COX6C	0.9877311272600362	-0.003622045378122052	0.8762543836899336	0.8972514934403129
436	ATP5ME	0.9937884876979695	-0.0018337772264466756	0.8132257439592425	0.8435410512763187
437	BCS1L	1.0259442187437893	0.007659313091074316	0.7699111153249589	0.8091336403041839
438	DDX55	1.8301399800499383	0.24507587140748816	2.149521264419691e-22	1.970806278067556e-21
439	BUB1	1.3356584615039735	0.09909387805106623	9.578632258087413e-06	1.720845870390629e-05
440	COPB1	1.86788728011002	0.2562197178404089	1.1014939914956583e-07	2.38756804497202e-07
441	ATP5PD	1.0926875051276215	0.02736342259575475	0.0071949302040380005	0.010260707972743107
442	SMG5	1.3044655239095353	0.0898850258738027	2.4418076319724623e-44	1.1237010890980965e-42
443	NOM1	1.8313722111384239	0.24543965355874392	2.5358220764538194e-19	1.7190431243495722e-18
444	KDM2A	0.9596502678691885	-0.01191214253097711	0.4808066386508525	0.5349001795869317
445	HUS1	1.1463045707436812	0.04319237842724938	5.494213220962539e-05	9.22642262299183e-05
446	PPWD1	1.5108602499948482	0.1508173608593133	8.321479473212636e-10	2.245016953708888e-09
447	MZT1	1.3171280329006758	0.0936232814689883	0.0011388055981488964	0.001725878275092026
448	TMSB10	1.5044863179053658	0.1489356336823761	9.855535151450522e-15	4.2265762755234944e-14
449	SBDS	1.1058160050808377	0.03123924913541143	0.018285531394053568	0.02517679897926938
450	RAD51C	1.9442602741297972	0.27876673221293663	9.546496339962193e-12	3.0541130670494024e-11
451	IMP4	2.102017142501463	0.325340084799059	5.883580319910592e-10	1.6146109754066568e-09
452	TRMT10C	0.9205726895642086	-0.023448716826569016	0.16503304190420387	0.20242135790710397
453	NOP2	2.243232561735088	0.3670300319845596	8.557958484753894e-10	2.3036214458960704e-09
454	NSL1	1.5876596283707154	0.1734902534212241	5.180652726056551e-12	1.7076173517153343e-11
455	NOP58	1.9674627734195718	0.28561662845806274	2.529805074451516e-06	4.8122603681736704e-06
456	SMC1A	1.7093633320060724	0.20941990617708767	4.995709488113444e-28	7.201646268105705e-27
457	EXOC7	1.825549116062865	0.24372054577664987	5.7972570070011656e-12	1.897788784918439e-11
458	MRPL10	1.0848988664559955	0.025064042424458866	0.01870537001096852	0.025725258871406705
459	ATP6V1C1	1.0815266583988115	0.024068491254724766	0.08485793833819395	0.10778399492744062
460	PIK3R4	1.4559159922827485	0.13459658826524978	4.9636386897764526e-11	1.494086463476107e-10
461	MRPL41	0.8692461320816329	-0.03860146347615462	0.00019778952253785828	0.0003176579378745603
462	PFDN2	1.585612308280865	0.17288583878377956	2.2496197203709447e-12	7.657667127806075e-12
463	NDUFB4	1.0154575778324446	0.00456342237234203	0.5853133194971957	0.6375306206448745
464	WBP1	0.9359239401210611	-0.018916684641841597	0.3091592440883155	0.35896073318939303
465	EFR3A	0.9120806576500669	-0.02595575440022413	0.00944683422791882	0.013337034989622264
466	SRSF6	1.2320911349646972	0.06851848906735514	3.992449899168089e-08	9.055860292615391e-08
467	DSN1	1.6722750264127682	0.19847060963584717	6.407817665831542e-11	1.9048332514701713e-10
468	HCFC1	1.7468189398967517	0.22047763856380304	5.809395355958241e-06	1.0652783974565571e-05
469	RRP1	2.077484766221955	0.3180975791507524	4.7491667061090717e-07	9.688623979300094e-07
470	LSM12	1.1591218139377433	0.04697631501663935	0.0008673550134044457	0.0013237120835949225
471	EIF3E	1.7647510496416696	0.22577159804958286	1.3223269926611012e-18	8.415767269781956e-18
472	USP7	1.4908362873557612	0.14490583965717818	5.415599902271914e-07	1.0964069852907521e-06
473	ARRB2	1.9839256776074135	0.290476845634316	2.59494449375656e-07	5.428061340523993e-07
474	LAMTOR2	1.6106772802351565	0.1802855785760164	1.951727374598696e-06	3.748381707395409e-06
475	LAMB1	1.9090193896031873	0.26836283565080493	2.76504272809051e-07	5.76874215197959e-07
476	NOL8	2.198361710053172	0.3537831539386664	1.1345308477392366e-21	9.627419569645367e-21
477	DDX23	1.5791640769160453	0.17098217680056166	1.2204126678896949e-47	6.4898833650223104e-46
478	RPS6	2.0480312804981007	0.30940225203335786	1.5740636039816713e-25	1.802265169534995e-24
479	TEAD3	1.0597103545591304	0.01762783088070119	0.2041648848569919	0.2467507926579705
480	YKT6	1.7742700667354998	0.22858182459604176	2.485572644842059e-19	1.6897657213372292e-18
481	RPL27A	2.0248356785443846	0.30255439203595563	1.530056449615083e-17	8.594894563213366e-17
482	ZNF787	1.6097953638193483	0.1800252171438399	5.009172365549281e-07	1.0192984243843053e-06
483	KEAP1	1.0852462506507383	0.02516659800097093	0.43625048704906233	0.4898861640114529
484	SNRPD3	1.646602059086748	0.19089137602435213	2.13134830156776e-13	8.044663226579889e-13
485	ATP5F1B	0.993989796737747	-0.0017743462996977488	0.7909069470589648	0.825759303801092
486	SYS1	1.8761863623286568	0.2586697923525321	6.41500063721164e-27	8.209142526656393e-26
487	UBE2I	1.5830561451383582	0.17213120230720375	1.2020273540771358e-14	5.06417510265244e-14
488	INTS14	1.1859731759198668	0.05490343706158768	3.2694476900796633e-10	9.182850143615768e-10
489	CBX1	1.0012985538179624	0.00038336210296424644	0.703593860439505	0.7479787241367105
